Titel                                                           06.08.2018 15:48
________________________________________________________________________________

Titel
Auswertungs-Kategorien:

Kurvenname:
  TMA CTE M21E Platten SA11 Q2, 06.08.2018 14:54:17
  Durchgeführt am06.08.2018 14:54:17
Kurvenwerte:
       Index           t          Ts          Tr        Wert
                           [s]           [°C]           [°C]           [µm]
              0              0         18,112         20,000        6890,51
              1              1         18,171         20,050        6890,51
              2              2         18,230         20,100        6890,51
              3              3         18,282         20,150        6890,51
              4              4         18,343         20,200        6890,52
              5              5         18,399         20,250        6890,52
              6              6         18,456         20,300        6890,52
              7              7         18,517         20,350        6890,52
              8              8         18,568         20,400        6890,52
              9              9         18,631         20,450        6890,52
             10             10         18,682         20,500        6890,52
             11             11         18,734         20,550        6890,52
             12             12         18,783         20,600        6890,52
             13             13         18,838         20,650        6890,52
             14             14         18,885         20,700        6890,52
             15             15         18,938         20,750        6890,52
             16             16         18,986         20,800        6890,53
             17             17         19,034         20,850        6890,53
             18             18         19,083         20,900        6890,53
             19             19         19,121         20,950        6890,53
             20             20         19,168         21,000        6890,53
             21             21         19,215         21,050        6890,53
             22             22         19,258         21,100        6890,53
             23             23         19,305         21,150        6890,53
             24             24         19,341         21,200        6890,53
             25             25         19,387         21,250        6890,53
             26             26         19,433         21,300        6890,54
             27             27         19,486         21,350        6890,54
             28             28         19,531         21,400        6890,54
             29             29         19,576         21,450        6890,54
             30             30         19,623         21,500        6890,54
             31             31         19,667         21,550        6890,54
             32             32         19,715         21,600        6890,54
             33             33         19,759         21,650        6890,54
             34             34         19,802         21,700        6890,54
             35             35         19,848         21,750        6890,54
             36             36         19,889         21,800        6890,55
             37             37         19,935         21,850        6890,55
             38             38         19,989         21,900        6890,55
             39             39         20,034         21,950        6890,55
             40             40         20,080         22,000        6890,55
             41             41         20,124         22,050        6890,55
             42             42         20,168         22,100        6890,56
             43             43         20,215         22,150        6890,56
             44             44         20,260         22,200        6890,56
             45             45         20,311         22,250        6890,56
             46             46         20,356         22,300        6890,56
             47             47         20,401         22,350        6890,56
             48             48         20,445         22,400        6890,57
             49             49         20,495         22,450        6890,57
             50             50         20,546         22,500        6890,57
             51             51         20,593         22,550        6890,57
             52             52         20,639         22,600        6890,57
             53             53         20,684         22,650        6890,57
             54             54         20,731         22,700        6890,58
             55             55         20,778         22,750        6890,58
             56             56         20,824         22,800        6890,58
             57             57         20,870         22,850        6890,58
             58             58         20,920         22,900        6890,58
             59             59         20,974         22,950        6890,58
             60             60         21,026         23,000        6890,58
             61             61         21,071         23,050        6890,59
             62             62         21,115         23,100        6890,59
             63             63         21,162         23,150        6890,59
             64             64         21,205         23,200        6890,59
             65             65         21,253         23,250        6890,59
             66             66         21,303         23,300        6890,59
             67             67         21,350         23,350        6890,59
             68             68         21,395         23,400         6890,6
             69             69         21,439         23,450         6890,6
             70             70         21,490         23,500         6890,6
             71             71         21,541         23,550         6890,6
             72             72         21,595         23,600         6890,6
             73             73         21,640         23,650         6890,6
             74             74         21,692         23,700        6890,61
             75             75         21,744         23,750        6890,61
             76             76         21,793         23,800        6890,61
             77             77         21,837         23,850        6890,61
             78             78         21,887         23,900        6890,61
             79             79         21,933         23,950        6890,61
             80             80         21,983         24,000        6890,62
             81             81         22,024         24,050        6890,62
             82             82         22,073         24,100        6890,62
             83             83         22,121         24,150        6890,62
             84             84         22,175         24,200        6890,62
             85             85         22,222         24,250        6890,62
             86             86         22,270         24,300        6890,63
             87             87         22,317         24,350        6890,63
             88             88         22,373         24,400        6890,63
             89             89         22,426         24,450        6890,63
             90             90         22,478         24,500        6890,63
             91             91         22,532         24,550        6890,63
             92             92         22,580         24,600        6890,63
             93             93         22,635         24,650        6890,64
             94             94         22,683         24,700        6890,64
             95             95         22,740         24,750        6890,64
             96             96         22,787         24,800        6890,64
             97             97         22,841         24,850        6890,64
             98             98         22,891         24,900        6890,64
             99             99         22,941         24,950        6890,65
            100            100         22,988         25,000        6890,65
            101            101         23,039         25,050        6890,65
            102            102         23,081         25,100        6890,65
            103            103         23,135         25,150        6890,65
            104            104         23,189         25,200        6890,65
            105            105         23,237         25,250        6890,66
            106            106         23,281         25,300        6890,66
            107            107         23,336         25,350        6890,66
            108            108         23,391         25,400        6890,66
            109            109         23,444         25,450        6890,66
            110            110         23,489         25,500        6890,67
            111            111         23,548         25,550        6890,67
            112            112         23,602         25,600        6890,67
            113            113         23,655         25,650        6890,67
            114            114         23,711         25,700        6890,67
            115            115         23,760         25,750        6890,67
            116            116         23,818         25,800        6890,68
            117            117         23,878         25,850        6890,68
            118            118         23,925         25,900        6890,68
            119            119         23,978         25,950        6890,68
            120            120         24,031         26,000        6890,68
            121            121         24,077         26,050        6890,68
            122            122         24,132         26,100        6890,69
            123            123         24,180         26,150        6890,69
            124            124         24,235         26,200        6890,69
            125            125         24,283         26,250        6890,69
            126            126         24,331         26,300        6890,69
            127            127         24,383         26,350        6890,69
            128            128         24,430         26,400         6890,7
            129            129         24,480         26,450         6890,7
            130            130         24,527         26,500         6890,7
            131            131         24,571         26,550         6890,7
            132            132         24,624         26,600        6890,71
            133            133         24,674         26,650        6890,71
            134            134         24,720         26,700        6890,71
            135            135         24,773         26,750        6890,71
            136            136         24,816         26,800        6890,71
            137            137         24,867         26,850        6890,72
            138            138         24,916         26,900        6890,72
            139            139         24,956         26,950        6890,72
            140            140         25,005         27,000        6890,72
            141            141         25,052         27,050        6890,73
            142            142         25,101         27,100        6890,73
            143            143         25,152         27,150        6890,73
            144            144         25,198         27,200        6890,73
            145            145         25,246         27,250        6890,74
            146            146         25,293         27,300        6890,74
            147            147         25,340         27,350        6890,74
            148            148         25,390         27,400        6890,74
            149            149         25,434         27,450        6890,74
            150            150         25,489         27,500        6890,75
            151            151         25,534         27,550        6890,75
            152            152         25,582         27,600        6890,75
            153            153         25,635         27,650        6890,75
            154            154         25,682         27,700        6890,75
            155            155         25,729         27,750        6890,75
            156            156         25,781         27,800        6890,76
            157            157         25,829         27,850        6890,76
            158            158         25,880         27,900        6890,76
            159            159         25,922         27,950        6890,76
            160            160         25,975         28,000        6890,76
            161            161         26,028         28,050        6890,76
            162            162         26,074         28,100        6890,77
            163            163         26,128         28,150        6890,77
            164            164         26,177         28,200        6890,77
            165            165         26,226         28,250        6890,77
            166            166         26,275         28,300        6890,77
            167            167         26,324         28,350        6890,78
            168            168         26,379         28,400        6890,78
            169            169         26,427         28,450        6890,78
            170            170         26,475         28,500        6890,78
            171            171         26,520         28,550        6890,78
            172            172         26,566         28,600        6890,79
            173            173         26,617         28,650        6890,79
            174            174         26,660         28,700        6890,79
            175            175         26,710         28,750        6890,79
            176            176         26,761         28,800        6890,79
            177            177         26,808         28,850         6890,8
            178            178         26,850         28,900         6890,8
            179            179         26,898         28,950         6890,8
            180            180         26,946         29,000         6890,8
            181            181         26,998         29,050         6890,8
            182            182         27,045         29,100        6890,81
            183            183         27,101         29,150        6890,81
            184            184         27,148         29,200        6890,81
            185            185         27,196         29,250        6890,81
            186            186         27,242         29,300        6890,82
            187            187         27,292         29,350        6890,82
            188            188         27,342         29,400        6890,82
            189            189         27,389         29,450        6890,82
            190            190         27,439         29,500        6890,82
            191            191         27,490         29,550        6890,83
            192            192         27,542         29,600        6890,83
            193            193         27,588         29,650        6890,83
            194            194         27,644         29,700        6890,83
            195            195         27,690         29,750        6890,84
            196            196         27,737         29,800        6890,84
            197            197         27,786         29,850        6890,84
            198            198         27,841         29,900        6890,84
            199            199         27,887         29,950        6890,85
            200            200         27,937         30,000        6890,85
            201            201         27,991         30,050        6890,85
            202            202         28,037         30,100        6890,85
            203            203         28,085         30,150        6890,85
            204            204         28,141         30,200        6890,86
            205            205         28,198         30,250        6890,86
            206            206         28,242         30,300        6890,86
            207            207         28,288         30,350        6890,86
            208            208         28,340         30,400        6890,87
            209            209         28,389         30,450        6890,87
            210            210         28,433         30,500        6890,87
            211            211         28,482         30,550        6890,87
            212            212         28,530         30,600        6890,88
            213            213         28,575         30,650        6890,88
            214            214         28,626         30,700        6890,88
            215            215         28,678         30,750        6890,88
            216            216         28,725         30,800        6890,89
            217            217         28,772         30,850        6890,89
            218            218         28,822         30,900        6890,89
            219            219         28,872         30,950        6890,89
            220            220         28,919         31,000         6890,9
            221            221         28,969         31,050         6890,9
            222            222         29,018         31,100         6890,9
            223            223         29,063         31,150         6890,9
            224            224         29,112         31,200         6890,9
            225            225         29,162         31,250        6890,91
            226            226         29,210         31,300        6890,91
            227            227         29,255         31,350        6890,91
            228            228         29,304         31,400        6890,91
            229            229         29,347         31,450        6890,92
            230            230         29,398         31,500        6890,92
            231            231         29,447         31,550        6890,92
            232            232         29,496         31,600        6890,92
            233            233         29,542         31,650        6890,93
            234            234         29,592         31,700        6890,93
            235            235         29,641         31,750        6890,93
            236            236         29,686         31,800        6890,93
            237            237         29,736         31,850        6890,93
            238            238         29,784         31,900        6890,94
            239            239         29,834         31,950        6890,94
            240            240         29,880         32,000        6890,94
            241            241         29,925         32,050        6890,94
            242            242         29,975         32,100        6890,95
            243            243         30,020         32,150        6890,95
            244            244         30,065         32,200        6890,95
            245            245         30,115         32,250        6890,95
            246            246         30,164         32,300        6890,95
            247            247         30,210         32,350        6890,96
            248            248         30,257         32,400        6890,96
            249            249         30,308         32,450        6890,96
            250            250         30,353         32,500        6890,96
            251            251         30,402         32,550        6890,96
            252            252         30,451         32,600        6890,97
            253            253         30,499         32,650        6890,97
            254            254         30,546         32,700        6890,97
            255            255         30,595         32,750        6890,97
            256            256         30,638         32,800        6890,98
            257            257         30,681         32,850        6890,98
            258            258         30,733         32,900        6890,98
            259            259         30,782         32,950        6890,98
            260            260         30,833         33,000        6890,98
            261            261         30,879         33,050        6890,99
            262            262         30,926         33,100        6890,99
            263            263         30,977         33,150        6890,99
            264            264         31,022         33,200        6890,99
            265            265         31,069         33,250           6891
            266            266         31,120         33,300           6891
            267            267         31,171         33,350           6891
            268            268         31,218         33,400           6891
            269            269         31,270         33,450           6891
            270            270         31,316         33,500        6891,01
            271            271         31,366         33,550        6891,01
            272            272         31,407         33,600        6891,01
            273            273         31,456         33,650        6891,01
            274            274         31,510         33,700        6891,01
            275            275         31,555         33,750        6891,02
            276            276         31,608         33,800        6891,02
            277            277         31,659         33,850        6891,02
            278            278         31,702         33,900        6891,02
            279            279         31,753         33,950        6891,02
            280            280         31,799         34,000        6891,03
            281            281         31,848         34,050        6891,03
            282            282         31,901         34,100        6891,03
            283            283         31,948         34,150        6891,03
            284            284         31,995         34,200        6891,03
            285            285         32,042         34,250        6891,04
            286            286         32,097         34,300        6891,04
            287            287         32,145         34,350        6891,04
            288            288         32,190         34,400        6891,04
            289            289         32,242         34,450        6891,04
            290            290         32,292         34,500        6891,05
            291            291         32,340         34,550        6891,05
            292            292         32,387         34,600        6891,05
            293            293         32,432         34,650        6891,05
            294            294         32,485         34,700        6891,05
            295            295         32,539         34,750        6891,06
            296            296         32,585         34,800        6891,06
            297            297         32,633         34,850        6891,06
            298            298         32,685         34,900        6891,06
            299            299         32,734         34,950        6891,06
            300            300         32,783         35,000        6891,07
            301            301         32,830         35,050        6891,07
            302            302         32,881         35,100        6891,07
            303            303         32,929         35,150        6891,07
            304            304         32,979         35,200        6891,07
            305            305         33,029         35,250        6891,08
            306            306         33,082         35,300        6891,08
            307            307         33,129         35,350        6891,08
            308            308         33,177         35,400        6891,08
            309            309         33,229         35,450        6891,08
            310            310         33,278         35,500        6891,09
            311            311         33,328         35,550        6891,09
            312            312         33,378         35,600        6891,09
            313            313         33,423         35,650        6891,09
            314            314         33,478         35,700         6891,1
            315            315         33,531         35,750         6891,1
            316            316         33,578         35,800         6891,1
            317            317         33,626         35,850        6891,11
            318            318         33,679         35,900        6891,11
            319            319         33,727         35,950        6891,11
            320            320         33,775         36,000        6891,12
            321            321         33,830         36,050        6891,12
            322            322         33,875         36,100        6891,13
            323            323         33,923         36,150        6891,13
            324            324         33,976         36,200        6891,13
            325            325         34,027         36,250        6891,14
            326            326         34,074         36,300        6891,14
            327            327         34,123         36,350        6891,15
            328            328         34,174         36,400        6891,15
            329            329         34,224         36,450        6891,15
            330            330         34,272         36,500        6891,16
            331            331         34,324         36,550        6891,16
            332            332         34,373         36,600        6891,17
            333            333         34,425         36,650        6891,17
            334            334         34,474         36,700        6891,17
            335            335         34,526         36,750        6891,18
            336            336         34,574         36,800        6891,18
            337            337         34,625         36,850        6891,18
            338            338         34,676         36,900        6891,19
            339            339         34,723         36,950        6891,19
            340            340         34,779         37,000        6891,19
            341            341         34,827         37,050         6891,2
            342            342         34,877         37,100         6891,2
            343            343         34,925         37,150         6891,2
            344            344         34,979         37,200        6891,21
            345            345         35,026         37,250        6891,21
            346            346         35,075         37,300        6891,21
            347            347         35,123         37,350        6891,22
            348            348         35,170         37,400        6891,22
            349            349         35,220         37,450        6891,22
            350            350         35,273         37,500        6891,23
            351            351         35,324         37,550        6891,23
            352            352         35,376         37,600        6891,23
            353            353         35,424         37,650        6891,23
            354            354         35,473         37,700        6891,24
            355            355         35,522         37,750        6891,24
            356            356         35,573         37,800        6891,24
            357            357         35,622         37,850        6891,25
            358            358         35,670         37,900        6891,25
            359            359         35,721         37,950        6891,25
            360            360         35,775         38,000        6891,25
            361            361         35,820         38,050        6891,26
            362            362         35,871         38,100        6891,26
            363            363         35,922         38,150        6891,26
            364            364         35,974         38,200        6891,26
            365            365         36,022         38,250        6891,27
            366            366         36,074         38,300        6891,27
            367            367         36,123         38,350        6891,27
            368            368         36,175         38,400        6891,27
            369            369         36,223         38,450        6891,28
            370            370         36,274         38,500        6891,28
            371            371         36,325         38,550        6891,28
            372            372         36,375         38,600        6891,29
            373            373         36,429         38,650        6891,29
            374            374         36,474         38,700        6891,29
            375            375         36,523         38,750        6891,29
            376            376         36,575         38,800         6891,3
            377            377         36,624         38,850         6891,3
            378            378         36,673         38,900         6891,3
            379            379         36,721         38,950         6891,3
            380            380         36,772         39,000        6891,31
            381            381         36,823         39,050        6891,31
            382            382         36,874         39,100        6891,31
            383            383         36,924         39,150        6891,31
            384            384         36,974         39,200        6891,32
            385            385         37,025         39,250        6891,32
            386            386         37,076         39,300        6891,32
            387            387         37,121         39,350        6891,32
            388            388         37,174         39,400        6891,33
            389            389         37,224         39,450        6891,33
            390            390         37,272         39,500        6891,33
            391            391         37,324         39,550        6891,33
            392            392         37,378         39,600        6891,34
            393            393         37,424         39,650        6891,34
            394            394         37,473         39,700        6891,34
            395            395         37,524         39,750        6891,34
            396            396         37,568         39,800        6891,35
            397            397         37,625         39,850        6891,35
            398            398         37,672         39,900        6891,35
            399            399         37,718         39,950        6891,35
            400            400         37,766         40,000        6891,36
            401            401         37,822         40,050        6891,36
            402            402         37,869         40,100        6891,36
            403            403         37,920         40,150        6891,37
            404            404         37,971         40,200        6891,37
            405            405         38,019         40,250        6891,37
            406            406         38,068         40,300        6891,37
            407            407         38,117         40,350        6891,38
            408            408         38,167         40,400        6891,38
            409            409         38,219         40,450        6891,38
            410            410         38,270         40,500        6891,38
            411            411         38,319         40,550        6891,39
            412            412         38,368         40,600        6891,39
            413            413         38,419         40,650        6891,39
            414            414         38,468         40,700         6891,4
            415            415         38,510         40,750         6891,4
            416            416         38,566         40,800         6891,4
            417            417         38,614         40,850         6891,4
            418            418         38,665         40,900        6891,41
            419            419         38,715         40,950        6891,41
            420            420         38,766         41,000        6891,41
            421            421         38,818         41,050        6891,41
            422            422         38,866         41,100        6891,42
            423            423         38,917         41,150        6891,42
            424            424         38,966         41,200        6891,42
            425            425         39,013         41,250        6891,42
            426            426         39,069         41,300        6891,43
            427            427         39,114         41,350        6891,43
            428            428         39,166         41,400        6891,43
            429            429         39,213         41,450        6891,44
            430            430         39,261         41,500        6891,44
            431            431         39,316         41,550        6891,44
            432            432         39,363         41,600        6891,44
            433            433         39,409         41,650        6891,45
            434            434         39,458         41,700        6891,45
            435            435         39,515         41,750        6891,45
            436            436         39,559         41,800        6891,46
            437            437         39,614         41,850        6891,46
            438            438         39,660         41,900        6891,46
            439            439         39,709         41,950        6891,47
            440            440         39,759         42,000        6891,47
            441            441         39,811         42,050        6891,47
            442            442         39,860         42,100        6891,47
            443            443         39,910         42,150        6891,48
            444            444         39,965         42,200        6891,48
            445            445         40,012         42,250        6891,48
            446            446         40,061         42,300        6891,49
            447            447         40,105         42,350        6891,49
            448            448         40,160         42,400        6891,49
            449            449         40,211         42,450         6891,5
            450            450         40,258         42,500         6891,5
            451            451         40,311         42,550         6891,5
            452            452         40,357         42,600        6891,51
            453            453         40,411         42,650        6891,51
            454            454         40,455         42,700        6891,51
            455            455         40,510         42,750        6891,52
            456            456         40,559         42,800        6891,52
            457            457         40,605         42,850        6891,52
            458            458         40,652         42,900        6891,52
            459            459         40,701         42,950        6891,53
            460            460         40,757         43,000        6891,53
            461            461         40,807         43,050        6891,53
            462            462         40,860         43,100        6891,54
            463            463         40,906         43,150        6891,54
            464            464         40,956         43,200        6891,54
            465            465         41,005         43,250        6891,55
            466            466         41,056         43,300        6891,55
            467            467         41,106         43,350        6891,55
            468            468         41,154         43,400        6891,56
            469            469         41,202         43,450        6891,56
            470            470         41,252         43,500        6891,56
            471            471         41,304         43,550        6891,57
            472            472         41,352         43,600        6891,57
            473            473         41,402         43,650        6891,57
            474            474         41,448         43,700        6891,58
            475            475         41,501         43,750        6891,58
            476            476         41,552         43,800        6891,58
            477            477         41,602         43,850        6891,59
            478            478         41,651         43,900        6891,59
            479            479         41,699         43,950        6891,59
            480            480         41,749         44,000         6891,6
            481            481         41,799         44,050         6891,6
            482            482         41,848         44,100         6891,6
            483            483         41,898         44,150        6891,61
            484            484         41,948         44,200        6891,61
            485            485         42,003         44,250        6891,61
            486            486         42,049         44,300        6891,61
            487            487         42,100         44,350        6891,62
            488            488         42,148         44,400        6891,62
            489            489         42,199         44,450        6891,62
            490            490         42,245         44,500        6891,63
            491            491         42,299         44,550        6891,63
            492            492         42,346         44,600        6891,63
            493            493         42,397         44,650        6891,63
            494            494         42,447         44,700        6891,64
            495            495         42,495         44,750        6891,64
            496            496         42,547         44,800        6891,64
            497            497         42,594         44,850        6891,64
            498            498         42,644         44,900        6891,65
            499            499         42,696         44,950        6891,65
            500            500         42,744         45,000        6891,65
            501            501         42,794         45,050        6891,66
            502            502         42,843         45,100        6891,66
            503            503         42,895         45,150        6891,66
            504            504         42,944         45,200        6891,66
            505            505         42,996         45,250        6891,67
            506            506         43,046         45,300        6891,67
            507            507         43,092         45,350        6891,67
            508            508         43,140         45,400        6891,68
            509            509         43,191         45,450        6891,68
            510            510         43,243         45,500        6891,68
            511            511         43,290         45,550        6891,68
            512            512         43,336         45,600        6891,69
            513            513         43,392         45,650        6891,69
            514            514         43,439         45,700        6891,69
            515            515         43,487         45,750         6891,7
            516            516         43,535         45,800         6891,7
            517            517         43,585         45,850         6891,7
            518            518         43,636         45,900        6891,71
            519            519         43,683         45,950        6891,71
            520            520         43,733         46,000        6891,71
            521            521         43,787         46,050        6891,72
            522            522         43,834         46,100        6891,72
            523            523         43,885         46,150        6891,72
            524            524         43,933         46,200        6891,73
            525            525         43,982         46,250        6891,73
            526            526         44,033         46,300        6891,73
            527            527         44,081         46,350        6891,74
            528            528         44,132         46,400        6891,74
            529            529         44,182         46,450        6891,74
            530            530         44,230         46,500        6891,75
            531            531         44,283         46,550        6891,75
            532            532         44,329         46,600        6891,75
            533            533         44,378         46,650        6891,75
            534            534         44,430         46,700        6891,76
            535            535         44,476         46,750        6891,76
            536            536         44,528         46,800        6891,76
            537            537         44,578         46,850        6891,77
            538            538         44,625         46,900        6891,77
            539            539         44,679         46,950        6891,77
            540            540         44,726         47,000        6891,77
            541            541         44,778         47,050        6891,78
            542            542         44,826         47,100        6891,78
            543            543         44,875         47,150        6891,78
            544            544         44,925         47,200        6891,79
            545            545         44,970         47,250        6891,79
            546            546         45,020         47,300        6891,79
            547            547         45,074         47,350         6891,8
            548            548         45,123         47,400         6891,8
            549            549         45,171         47,450         6891,8
            550            550         45,222         47,500        6891,81
            551            551         45,270         47,550        6891,81
            552            552         45,317         47,600        6891,81
            553            553         45,371         47,650        6891,81
            554            554         45,415         47,700        6891,82
            555            555         45,467         47,750        6891,82
            556            556         45,515         47,800        6891,82
            557            557         45,566         47,850        6891,83
            558            558         45,621         47,900        6891,83
            559            559         45,665         47,950        6891,83
            560            560         45,718         48,000        6891,84
            561            561         45,769         48,050        6891,84
            562            562         45,816         48,100        6891,84
            563            563         45,867         48,150        6891,85
            564            564         45,917         48,200        6891,85
            565            565         45,964         48,250        6891,85
            566            566         46,013         48,300        6891,85
            567            567         46,063         48,350        6891,86
            568            568         46,116         48,400        6891,86
            569            569         46,165         48,450        6891,86
            570            570         46,217         48,500        6891,87
            571            571         46,263         48,550        6891,87
            572            572         46,312         48,600        6891,87
            573            573         46,360         48,650        6891,88
            574            574         46,411         48,700        6891,88
            575            575         46,460         48,750        6891,88
            576            576         46,511         48,800        6891,89
            577            577         46,559         48,850        6891,89
            578            578         46,611         48,900        6891,89
            579            579         46,656         48,950         6891,9
            580            580         46,708         49,000         6891,9
            581            581         46,761         49,050         6891,9
            582            582         46,807         49,100        6891,91
            583            583         46,855         49,150        6891,91
            584            584         46,907         49,200        6891,91
